country_code,country_name,year,population
ME,ME,2011,619850.0
ME,ME,2012,620308.0
ME,ME,2013,620893.0
ME,ME,2014,621521.0
ME,ME,2015,622099.0
ME,ME,2016,622218.0
ME,ME,2017,622387.0
ME,ME,2018,622359.0
ME,ME,2019,622182.0
ME,ME,2020,621873.0
ME,ME,2021,620739.0
ME,ME,2022,617683.0
ME,ME,2023,616695.0
ME,ME,2024,623680.0
ME,ME,2025,623327.0
MK,MK,1960,1384451.0
MK,MK,1961,1399403.0
MK,MK,1962,1417200.0
MK,MK,1963,1438342.0
MK,MK,1964,1461522.0
MK,MK,1965,1486469.0
MK,MK,1966,1512988.0
MK,MK,1967,1538694.0
MK,MK,1968,1562211.0
MK,MK,1969,1589217.0
MK,MK,1970,1616769.0
MK,MK,1971,1641353.0
MK,MK,1972,1666798.0
MK,MK,1973,1692113.0
MK,MK,1974,1717090.0
MK,MK,1975,1742780.0
MK,MK,1976,1769890.0
MK,MK,1977,1797145.0
MK,MK,1978,1823151.0
MK,MK,1979,1849388.0
MK,MK,1980,1878067.0
MK,MK,1981,1904570.0
MK,MK,1982,1928856.0
MK,MK,1983,1954972.0
MK,MK,1984,1980139.0
MK,MK,1985,2004709.0
MK,MK,1986,2029175.0
MK,MK,1987,2052953.0
MK,MK,1988,2077056.0
MK,MK,1989,2100246.0
MK,MK,1990,1873109.0
MK,MK,1991,1890872.0
MK,MK,1992,1908941.0
MK,MK,1993,2061000.0
MK,MK,1994,1936741.0
MK,MK,1995,1957265.0
MK,MK,1996,1971687.0
MK,MK,1997,1991398.0
MK,MK,1998,2002340.0
MK,MK,1999,2012705.0
MK,MK,2000,2021578.0
MK,MK,2001,2031112.0
MK,MK,2002,2038651.0
MK,MK,2003,2023654.0
MK,MK,2004,2029892.0
MK,MK,2005,2035196.0
MK,MK,2006,2038514.0
MK,MK,2007,2041941.0
MK,MK,2008,2045177.0
MK,MK,2009,2048619.0
MK,MK,2010,2052722.0
MK,MK,2011,2057284.0
MK,MK,2012,2059794.0
MK,MK,2013,2062294.0
MK,MK,2014,2065769.0
MK,MK,2015,2069172.0
MK,MK,2016,2071278.0
MK,MK,2017,2073702.0
MK,MK,2018,2075301.0
MK,MK,2019,2077132.0
MK,MK,2020,2076255.0
MK,MK,2021,2068808.0
MK,MK,2022,1837114.0
MK,MK,2023,1829954.0
MK,MK,2024,1826247.0
MK,MK,2025,1822612.0
MT,Malta,1960,327200.0
MT,Malta,1965,320600.0
MT,Malta,1970,302500.0
MT,Malta,1971,302800.0
MT,Malta,1975,301892.0
MT,Malta,1976,306551.0
MT,Malta,1977,304997.0
MT,Malta,1978,308942.0
MT,Malta,1979,311421.0
MT,Malta,1980,315262.0
MT,Malta,1981,318028.0
MT,Malta,1982,319936.0
MT,Malta,1983,331859.0
MT,Malta,1984,329189.0
MT,Malta,1985,331997.0
MT,Malta,1986,340907.0
MT,Malta,1987,343334.0
MT,Malta,1988,345636.0
MT,Malta,1989,349014.0
MT,Malta,1990,352430.0
MT,Malta,1991,361908.0
MT,Malta,1992,365781.0
MT,Malta,1993,369455.0
MT,Malta,1994,373161.0
MT,Malta,1995,376433.0
MT,Malta,1996,378404.0
MT,Malta,1997,381405.0
MT,Malta,1998,384176.0
MT,Malta,1999,386397.0
MT,Malta,2000,388759.0
MT,Malta,2001,391415.0
MT,Malta,2002,394641.0
MT,Malta,2003,397296.0
MT,Malta,2004,399867.0
MT,Malta,2005,402668.0
MT,Malta,2006,404999.0
MT,Malta,2007,405616.0
MT,Malta,2008,407832.0
MT,Malta,2009,410926.0
MT,Malta,2010,414027.0
MT,Malta,2011,414989.0
MT,Malta,2012,417546.0
MT,Malta,2013,421464.0
MT,Malta,2014,428156.0
MT,Malta,2015,438805.0
MT,Malta,2016,449635.0
MT,Malta,2017,459375.0
MT,Malta,2018,474837.0
MT,Malta,2019,492968.0
MT,Malta,2020,514855.0
MT,Malta,2021,516125.0
MT,Malta,2022,520174.0
MT,Malta,2023,542051.0
MT,Malta,2024,563443.0
MT,Malta,2025,574250.0
NL,Netherlands,1960,11417254.0
NL,Netherlands,1961,11556008.0
NL,Netherlands,1962,11721416.0
NL,Netherlands,1963,11889962.0
NL,Netherlands,1964,12041970.0
NL,Netherlands,1965,12212269.0
NL,Netherlands,1966,12377194.0
NL,Netherlands,1967,12535307.0
NL,Netherlands,1968,12661095.0
NL,Netherlands,1969,12798346.0
NL,Netherlands,1970,12957621.0
NL,Netherlands,1971,13119430.0
NL,Netherlands,1972,13269563.0
NL,Netherlands,1973,13387623.0
NL,Netherlands,1974,13491020.0
NL,Netherlands,1975,13599092.0
NL,Netherlands,1976,13733578.0
NL,Netherlands,1977,13814495.0
NL,Netherlands,1978,13897874.0
NL,Netherlands,1979,13985526.0
NL,Netherlands,1980,14091014.0
NL,Netherlands,1981,14208586.0
NL,Netherlands,1982,14285829.0
NL,Netherlands,1983,14339551.0
NL,Netherlands,1984,14394589.0
NL,Netherlands,1985,14453833.0
NL,Netherlands,1986,14529430.0
NL,Netherlands,1987,14615125.0
NL,Netherlands,1988,14714948.0
NL,Netherlands,1989,14805240.0
NL,Netherlands,1990,14892574.0
NL,Netherlands,1991,15010445.0
NL,Netherlands,1992,15129150.0
NL,Netherlands,1993,15239182.0
NL,Netherlands,1994,15341553.0
NL,Netherlands,1995,15424122.0
NL,Netherlands,1996,15493889.0
NL,Netherlands,1997,15567107.0
NL,Netherlands,1998,15654192.0
NL,Netherlands,1999,15760225.0
NL,Netherlands,2000,15863950.0
NL,Netherlands,2001,15987075.0
NL,Netherlands,2002,16105285.0
NL,Netherlands,2003,16192572.0
NL,Netherlands,2004,16258032.0
NL,Netherlands,2005,16305526.0
NL,Netherlands,2006,16334210.0
NL,Netherlands,2007,16357992.0
NL,Netherlands,2008,16405399.0
NL,Netherlands,2009,16485787.0
NL,Netherlands,2010,16574989.0
NL,Netherlands,2011,16655799.0
NL,Netherlands,2012,16730348.0
NL,Netherlands,2013,16779575.0
NL,Netherlands,2014,16829289.0
NL,Netherlands,2015,16900726.0
NL,Netherlands,2016,16979120.0
NL,Netherlands,2017,17081507.0
NL,Netherlands,2018,17181084.0
NL,Netherlands,2019,17282163.0
NL,Netherlands,2020,17407585.0
NL,Netherlands,2021,17475415.0
NL,Netherlands,2022,17590672.0
NL,Netherlands,2023,17811291.0
NL,Netherlands,2024,17942942.0
NL,Netherlands,2025,18044027.0
NO,Norway,1960,3567707.0
NO,Norway,1961,3594771.0
NO,Norway,1962,3624829.0
NO,Norway,1963,3653006.0
NO,Norway,1964,3680068.0
NO,Norway,1965,3708609.0
NO,Norway,1966,3737726.0
NO,Norway,1967,3768298.0
NO,Norway,1968,3800780.0
NO,Norway,1969,3832192.0
NO,Norway,1970,3863221.0
NO,Norway,1971,3888305.0
NO,Norway,1972,3917773.0
NO,Norway,1973,3948234.0
NO,Norway,1974,3972990.0
NO,Norway,1975,3997525.0
NO,Norway,1976,4017101.0
NO,Norway,1977,4035202.0
NO,Norway,1978,4051208.0
NO,Norway,1979,4066134.0
NO,Norway,1980,4078900.0
NO,Norway,1981,4092340.0
NO,Norway,1982,4107063.0
NO,Norway,1983,4122511.0
NO,Norway,1984,4134353.0
NO,Norway,1985,4145845.0
NO,Norway,1986,4159187.0
NO,Norway,1987,4175521.0
NO,Norway,1988,4198289.0
NO,Norway,1989,4220686.0
NO,Norway,1990,4233116.0
NO,Norway,1991,4249830.0
NO,Norway,1992,4273634.0
NO,Norway,1993,4299167.0
NO,Norway,1994,4324815.0
NO,Norway,1995,4348410.0
NO,Norway,1996,4369957.0
NO,Norway,1997,4392714.0
NO,Norway,1998,4417599.0
NO,Norway,1999,4445329.0
NO,Norway,2000,4478497.0
NO,Norway,2001,4503436.0
NO,Norway,2002,4524066.0
NO,Norway,2003,4552252.0
NO,Norway,2004,4577457.0
NO,Norway,2005,4606363.0
NO,Norway,2006,4640219.0
NO,Norway,2007,4681134.0
NO,Norway,2008,4737171.0
NO,Norway,2009,4799252.0
NO,Norway,2010,4858199.0
NO,Norway,2011,4920305.0
NO,Norway,2012,4985870.0
NO,Norway,2013,5051275.0
NO,Norway,2014,5109056.0
NO,Norway,2015,5165802.0
NO,Norway,2016,5213985.0
NO,Norway,2017,5258317.0
NO,Norway,2018,5295619.0
NO,Norway,2019,5328212.0
NO,Norway,2020,5367580.0
NO,Norway,2021,5391369.0
NO,Norway,2022,5425270.0
NO,Norway,2023,5488984.0
NO,Norway,2024,5550203.0
NO,Norway,2025,5594340.0
PL,Poland,1960,29479900.0
PL,Poland,1961,29795000.0
PL,Poland,1962,30133000.0
PL,Poland,1963,30484000.0
PL,Poland,1964,30940000.0
PL,Poland,1965,31338900.0
PL,Poland,1966,31551000.0
PL,Poland,1967,31811000.0
PL,Poland,1968,32163310.0
PL,Poland,1969,32426000.0
PL,Poland,1970,32670600.0
PL,Poland,1971,32658000.0
PL,Poland,1972,32909000.0
PL,Poland,1973,33202300.0
PL,Poland,1974,33512100.0
PL,Poland,1975,33845698.0
PL,Poland,1976,34184700.0
PL,Poland,1977,34527900.0
PL,Poland,1978,34850200.0
PL,Poland,1979,35081000.0
PL,Poland,1980,35413434.0
PL,Poland,1981,35734865.0
PL,Poland,1982,36062309.0
PL,Poland,1983,36398652.0
PL,Poland,1984,36744964.0
PL,Poland,1985,37063303.0
PL,Poland,1986,37340467.0
PL,Poland,1987,37571771.0
PL,Poland,1988,37764318.0
PL,Poland,1989,37884655.0
PL,Poland,1990,38038403.0
PL,Poland,1991,38183160.0
PL,Poland,1992,38309226.0
PL,Poland,1993,38418108.0
PL,Poland,1994,38504707.0
PL,Poland,1995,38580597.0
PL,Poland,1996,38609399.0
PL,Poland,1997,38639341.0
PL,Poland,1998,38659979.0
PL,Poland,1999,38666983.0
PL,Poland,2000,38263303.0
PL,Poland,2001,38253955.0
PL,Poland,2002,38242197.0
PL,Poland,2003,38218531.0
PL,Poland,2004,38190608.0
PL,Poland,2005,38173835.0
PL,Poland,2006,38157055.0
PL,Poland,2007,38125479.0
PL,Poland,2008,38115641.0
PL,Poland,2009,38135876.0
PL,Poland,2010,38022869.0
PL,Poland,2011,38062718.0
PL,Poland,2012,38063792.0
PL,Poland,2013,38062535.0
PL,Poland,2014,38017856.0
PL,Poland,2015,38005614.0
PL,Poland,2016,37967209.0
PL,Poland,2017,37972964.0
PL,Poland,2018,37976687.0
PL,Poland,2019,37972812.0
PL,Poland,2020,37958138.0
PL,Poland,2021,37073357.0
PL,Poland,2022,36889761.0
PL,Poland,2023,36753736.0
PL,Poland,2024,36620970.0
PL,Poland,2025,36497495.0
PT,Portugal,1960,8826040.0
PT,Portugal,1961,8889392.0
PT,Portugal,1962,8969240.0
PT,Portugal,1963,9018730.0
PT,Portugal,1964,9041980.0
PT,Portugal,1965,9028750.0
PT,Portugal,1966,8968440.0
PT,Portugal,1967,8893540.0
PT,Portugal,1968,8855500.0
PT,Portugal,1969,8817800.0
PT,Portugal,1970,8697610.0
PT,Portugal,1971,8663252.0
PT,Portugal,1972,8624260.0
PT,Portugal,1973,8636600.0
PT,Portugal,1974,8629600.0
PT,Portugal,1975,8879130.0
PT,Portugal,1976,9307810.0
PT,Portugal,1977,9403810.0
PT,Portugal,1978,9507540.0
PT,Portugal,1979,9608960.0
PT,Portugal,1980,9713570.0
PT,Portugal,1981,9819054.0
PT,Portugal,1982,9883670.0
PT,Portugal,1983,9939871.0
PT,Portugal,1984,9975859.0
PT,Portugal,1985,10016605.0
PT,Portugal,1986,10030621.0
PT,Portugal,1987,10034846.0
PT,Portugal,1988,10025215.0
PT,Portugal,1989,10014005.0
PT,Portugal,1990,9995995.0
PT,Portugal,1991,9970441.0
PT,Portugal,1992,9950029.0
PT,Portugal,1993,9954958.0
PT,Portugal,1994,9974391.0
PT,Portugal,1995,10008659.0
PT,Portugal,1996,10043693.0
PT,Portugal,1997,10084196.0
PT,Portugal,1998,10133758.0
PT,Portugal,1999,10186634.0
PT,Portugal,2000,10249022.0
PT,Portugal,2001,10330774.0
PT,Portugal,2002,10394669.0
PT,Portugal,2003,10444592.0
PT,Portugal,2004,10473050.0
PT,Portugal,2005,10494672.0
PT,Portugal,2006,10511988.0
PT,Portugal,2007,10532588.0
PT,Portugal,2008,10553339.0
PT,Portugal,2009,10563014.0
PT,Portugal,2010,10573479.0
PT,Portugal,2011,10572721.0
PT,Portugal,2012,10558950.0
PT,Portugal,2013,10503889.0
PT,Portugal,2014,10444092.0
PT,Portugal,2015,10395121.0
PT,Portugal,2016,10368554.0
PT,Portugal,2017,10344478.0
PT,Portugal,2018,10335770.0
PT,Portugal,2019,10333496.0
PT,Portugal,2020,10375395.0
PT,Portugal,2021,10394297.0
PT,Portugal,2022,10421117.0
PT,Portugal,2023,10516621.0
PT,Portugal,2024,10639726.0
PT,Portugal,2025,10749635.0
RO,Romania,1960,18319210.0
RO,Romania,1961,18494600.0
RO,Romania,1962,18615900.0
RO,Romania,1963,18737200.0
RO,Romania,1964,18858500.0
RO,Romania,1965,18979752.0
RO,Romania,1966,19083400.0
RO,Romania,1967,19347500.0
RO,Romania,1968,19720984.0
RO,Romania,1969,19878678.0
RO,Romania,1970,20139603.0
RO,Romania,1971,20361192.0
RO,Romania,1972,20561942.0
RO,Romania,1973,20753972.0
RO,Romania,1974,20917390.0
RO,Romania,1975,21141468.0
RO,Romania,1976,21445698.0
RO,Romania,1977,21657569.0
RO,Romania,1978,21854622.0
RO,Romania,1979,22048305.0
RO,Romania,1980,22132670.0
RO,Romania,1981,22281894.0
RO,Romania,1982,22424246.0
RO,Romania,1983,22527235.0
RO,Romania,1984,22593720.0
RO,Romania,1985,22687374.0
RO,Romania,1986,22778624.0
RO,Romania,1987,22895058.0
RO,Romania,1988,23003802.0
RO,Romania,1989,23111521.0
RO,Romania,1990,23211395.0
RO,Romania,1991,23192274.0
RO,Romania,1992,22810035.0
RO,Romania,1993,22778533.0
RO,Romania,1994,22748027.0
RO,Romania,1995,22712394.0
RO,Romania,1996,22656145.0
RO,Romania,1997,22581862.0
RO,Romania,1998,22526093.0
RO,Romania,1999,22488595.0
RO,Romania,2000,22455485.0
RO,Romania,2001,22430457.0
RO,Romania,2002,21833483.0
RO,Romania,2003,21627509.0
RO,Romania,2004,21521142.0
RO,Romania,2005,21382354.0
RO,Romania,2006,21257016.0
RO,Romania,2007,21130503.0
RO,Romania,2008,20635460.0
RO,Romania,2009,20440290.0
RO,Romania,2010,20294683.0
RO,Romania,2011,20199059.0
RO,Romania,2012,20095996.0
RO,Romania,2013,20020074.0
RO,Romania,2014,19947311.0
RO,Romania,2015,19870647.0
RO,Romania,2016,19760585.0
RO,Romania,2017,19643949.0
RO,Romania,2018,19533481.0
RO,Romania,2019,19414458.0
RO,Romania,2020,19328838.0
RO,Romania,2021,19201662.0
RO,Romania,2022,19043098.0
RO,Romania,2023,19055228.0
RO,Romania,2024,19067576.0
RO,Romania,2025,19043151.0
RS,RS,1999,7552850.0
RS,RS,2000,7527952.0
RS,RS,2001,7504739.0
RS,RS,2002,7502126.0
RS,RS,2003,7490918.0
RS,RS,2004,7470263.0
RS,RS,2005,7456050.0
RS,RS,2006,7425487.0
RS,RS,2007,7397651.0
RS,RS,2008,7365507.0
RS,RS,2009,7334937.0
RS,RS,2010,7306677.0
RS,RS,2011,7251549.0
RS,RS,2012,7216649.0
RS,RS,2013,7181505.0
RS,RS,2014,7146759.0
RS,RS,2015,7114393.0
RS,RS,2016,7076372.0
RS,RS,2017,7040272.0
RS,RS,2018,7001444.0
RS,RS,2019,6963764.0
RS,RS,2020,6926705.0
RS,RS,2021,6871547.0
RS,RS,2022,6797105.0
RS,RS,2023,6641197.0
RS,RS,2024,6605168.0
RS,RS,2025,6567783.0
RU,RU,2000,146890128.0
RU,RU,2001,146303611.0
RU,RU,2002,145649334.0
RU,RU,2003,145166731.0
RU,RU,2004,144168205.0
RU,RU,2005,143474219.0
RU,RU,2006,142753551.0
RU,RU,2007,142220968.0
RU,RU,2008,142008838.0
RU,RU,2009,141903979.0
RU,RU,2010,141914509.0
RU,RU,2011,142856536.0
RU,RU,2012,143056383.0
RU,RU,2014,143666931.0
SE,Sweden,1960,7471345.0
SE,Sweden,1961,7497967.0
SE,Sweden,1962,7542028.0
SE,Sweden,1963,7581148.0
SE,Sweden,1964,7627507.0
SE,Sweden,1965,7695200.0
SE,Sweden,1966,7772506.0
SE,Sweden,1967,7843088.0
SE,Sweden,1968,7892774.0
SE,Sweden,1969,7931772.0
SE,Sweden,1970,8004371.0
SE,Sweden,1971,8081230.0
SE,Sweden,1972,8115438.0
SE,Sweden,1973,8129161.0
SE,Sweden,1974,8143463.0
SE,Sweden,1975,8176447.0
SE,Sweden,1976,8208427.0
SE,Sweden,1977,8236144.0
SE,Sweden,1978,8266936.0
SE,Sweden,1979,8284261.0
SE,Sweden,1980,8303094.0
SE,Sweden,1981,8317967.0
SE,Sweden,1982,8323038.0
SE,Sweden,1983,8327488.0
SE,Sweden,1984,8330577.0
SE,Sweden,1985,8342633.0
SE,Sweden,1986,8358139.0
SE,Sweden,1987,8381519.0
SE,Sweden,1988,8414089.0
SE,Sweden,1989,8458888.0
SE,Sweden,1990,8527039.0
SE,Sweden,1991,8590630.0
SE,Sweden,1992,8644120.0
SE,Sweden,1993,8692013.0
SE,Sweden,1994,8745109.0
SE,Sweden,1995,8816381.0
SE,Sweden,1996,8837496.0
SE,Sweden,1997,8844499.0
SE,Sweden,1998,8847625.0
SE,Sweden,1999,8854322.0
SE,Sweden,2000,8861426.0
SE,Sweden,2001,8882792.0
SE,Sweden,2002,8909128.0
SE,Sweden,2003,8940788.0
SE,Sweden,2004,8975670.0
SE,Sweden,2005,9011392.0
SE,Sweden,2006,9047752.0
SE,Sweden,2007,9113257.0
SE,Sweden,2008,9182927.0
SE,Sweden,2009,9256347.0
SE,Sweden,2010,9340682.0
SE,Sweden,2011,9415570.0
SE,Sweden,2012,9482855.0
SE,Sweden,2013,9555893.0
SE,Sweden,2014,9644864.0
SE,Sweden,2015,9747355.0
SE,Sweden,2016,9851017.0
SE,Sweden,2017,9995153.0
SE,Sweden,2018,10120242.0
SE,Sweden,2019,10230185.0
SE,Sweden,2020,10327589.0
SE,Sweden,2021,10379295.0
SE,Sweden,2022,10452326.0
SE,Sweden,2023,10521556.0
SE,Sweden,2024,10551707.0
SE,Sweden,2025,10587710.0
SI,Slovenia,1960,1580535.0
SI,Slovenia,1961,1588904.0
SI,Slovenia,1962,1599357.0
SI,Slovenia,1963,1607941.0
SI,Slovenia,1964,1626000.0
SI,Slovenia,1965,1638227.0
SI,Slovenia,1966,1660092.0
SI,Slovenia,1967,1679717.0
SI,Slovenia,1968,1699339.0
SI,Slovenia,1969,1709752.0
SI,Slovenia,1970,1717995.0
SI,Slovenia,1971,1731787.0
SI,Slovenia,1972,1744882.0
SI,Slovenia,1973,1759584.0
SI,Slovenia,1974,1773809.0
SI,Slovenia,1975,1778454.0
SI,Slovenia,1976,1808707.0
SI,Slovenia,1977,1831790.0
SI,Slovenia,1978,1852963.0
SI,Slovenia,1979,1872133.0
SI,Slovenia,1980,1893064.0
SI,Slovenia,1981,1909566.0
SI,Slovenia,1982,1903495.0
SI,Slovenia,1983,1917173.0
SI,Slovenia,1984,1927469.0
SI,Slovenia,1985,1936839.0
SI,Slovenia,1986,1946442.0
SI,Slovenia,1987,1985486.0
SI,Slovenia,1988,1994066.0
SI,Slovenia,1989,1996325.0
SI,Slovenia,1990,1996377.0
SI,Slovenia,1991,1999945.0
SI,Slovenia,1992,1998912.0
SI,Slovenia,1993,1994084.0
SI,Slovenia,1994,1989408.0
SI,Slovenia,1995,1989477.0
SI,Slovenia,1996,1990266.0
SI,Slovenia,1997,1986989.0
SI,Slovenia,1998,1984923.0
SI,Slovenia,1999,1978334.0
SI,Slovenia,2000,1987755.0
SI,Slovenia,2001,1990094.0
SI,Slovenia,2002,1994026.0
SI,Slovenia,2003,1995033.0
SI,Slovenia,2004,1996433.0
SI,Slovenia,2005,1997590.0
SI,Slovenia,2006,2003358.0
SI,Slovenia,2007,2010377.0
SI,Slovenia,2008,2010269.0
SI,Slovenia,2009,2032362.0
SI,Slovenia,2010,2046976.0
SI,Slovenia,2011,2050189.0
SI,Slovenia,2012,2055496.0
SI,Slovenia,2013,2058821.0
SI,Slovenia,2014,2061085.0
SI,Slovenia,2015,2062874.0
SI,Slovenia,2016,2064188.0
SI,Slovenia,2017,2065895.0
SI,Slovenia,2018,2066880.0
SI,Slovenia,2019,2080908.0
SI,Slovenia,2020,2095861.0
SI,Slovenia,2021,2108977.0
SI,Slovenia,2022,2107180.0
SI,Slovenia,2023,2116972.0
SI,Slovenia,2024,2123949.0
SI,Slovenia,2025,2130850.0
SK,Slovakia,1960,3969682.0
SK,Slovakia,1961,4166507.0
SK,Slovakia,1962,4216827.0
SK,Slovakia,1963,4259549.0
SK,Slovakia,1964,4304484.0
SK,Slovakia,1965,4350198.0
SK,Slovakia,1966,4391768.0
SK,Slovakia,1967,4431564.0
SK,Slovakia,1968,4467170.0
SK,Slovakia,1969,4500659.0
SK,Slovakia,1970,4536555.0
SK,Slovakia,1971,4539890.0
SK,Slovakia,1972,4575007.0
SK,Slovakia,1973,4618236.0
SK,Slovakia,1974,4664653.0
SK,Slovakia,1975,4714593.0
SK,Slovakia,1976,4763617.0
SK,Slovakia,1977,4815396.0
SK,Slovakia,1978,4865605.0
SK,Slovakia,1979,4914644.0
SK,Slovakia,1980,4963301.0
SK,Slovakia,1981,4996329.0
SK,Slovakia,1982,5035881.0
SK,Slovakia,1983,5074316.0
SK,Slovakia,1984,5109626.0
SK,Slovakia,1985,5144568.0
SK,Slovakia,1986,5178967.0
SK,Slovakia,1987,5208708.0
SK,Slovakia,1988,5236972.0
SK,Slovakia,1989,5264220.0
SK,Slovakia,1990,5287663.0
SK,Slovakia,1991,5310711.0
SK,Slovakia,1992,5295877.0
SK,Slovakia,1993,5314155.0
SK,Slovakia,1994,5336455.0
SK,Slovakia,1995,5356207.0
SK,Slovakia,1996,5367790.0
SK,Slovakia,1997,5378932.0
SK,Slovakia,1998,5387650.0
SK,Slovakia,1999,5393382.0
SK,Slovakia,2000,5398657.0
SK,Slovakia,2001,5378783.0
SK,Slovakia,2002,5378951.0
SK,Slovakia,2003,5374873.0
SK,Slovakia,2004,5371875.0
SK,Slovakia,2005,5372685.0
SK,Slovakia,2006,5372928.0
SK,Slovakia,2007,5373180.0
SK,Slovakia,2008,5376064.0
SK,Slovakia,2009,5382401.0
SK,Slovakia,2010,5390410.0
SK,Slovakia,2011,5392446.0
SK,Slovakia,2012,5404322.0
SK,Slovakia,2013,5410836.0
SK,Slovakia,2014,5415949.0
SK,Slovakia,2015,5421349.0
SK,Slovakia,2016,5426252.0
SK,Slovakia,2017,5435343.0
SK,Slovakia,2018,5443120.0
SK,Slovakia,2019,5450421.0
SK,Slovakia,2020,5457873.0
SK,Slovakia,2021,5459781.0
SK,Slovakia,2022,5434712.0
SK,Slovakia,2023,5428792.0
SK,Slovakia,2024,5424687.0
SK,Slovakia,2025,5419451.0
SM,SM,2004,29241.0
SM,SM,2005,29673.0
SM,SM,2006,29999.0
SM,SM,2007,30368.0
SM,SM,2008,32054.0
SM,SM,2009,31269.0
SM,SM,2011,31863.0
SM,SM,2012,33376.0
SM,SM,2013,33562.0
SM,SM,2018,34453.0
TR,TR,1960,27119962.0
TR,TR,1961,27755078.0
TR,TR,1962,28435197.0
TR,TR,1963,29162545.0
TR,TR,1964,29939582.0
TR,TR,1965,30769013.0
TR,TR,1966,31499416.0
TR,TR,1967,32273630.0
TR,TR,1968,33093700.0
TR,TR,1969,33961875.0
TR,TR,1970,34880611.0
TR,TR,1971,35707058.0
TR,TR,1972,36582215.0
TR,TR,1973,37508880.0
TR,TR,1974,38490106.0
TR,TR,1975,39529218.0
TR,TR,1976,40281507.0
TR,TR,1977,41102443.0
TR,TR,1978,41996129.0
TR,TR,1979,42967253.0
TR,TR,1980,44021146.0
TR,TR,1981,45023450.0
TR,TR,1982,46085508.0
TR,TR,1983,47210448.0
TR,TR,1984,48401689.0
TR,TR,1985,49662958.0
TR,TR,1986,50695548.0
TR,TR,1987,51791212.0
TR,TR,1988,52953586.0
TR,TR,1989,54186642.0
TR,TR,1990,55494711.0
TR,TR,1991,56714051.0
TR,TR,1992,57835076.0
TR,TR,1993,58958565.0
TR,TR,1994,60079060.0
TR,TR,1995,61203584.0
TR,TR,1996,62337617.0
TR,TR,1997,63484661.0
TR,TR,1998,64641675.0
TR,TR,1999,65786563.0
TR,TR,2000,66889425.0
TR,TR,2001,64729501.0
TR,TR,2002,65603160.0
TR,TR,2003,66401851.0
TR,TR,2004,67187251.0
TR,TR,2005,68010221.0
TR,TR,2006,68860539.0
TR,TR,2007,69729967.0
TR,TR,2008,70586256.0
TR,TR,2009,71517100.0
TR,TR,2010,72561312.0
TR,TR,2011,73722988.0
TR,TR,2012,74724269.0
TR,TR,2013,75627384.0
TR,TR,2014,76667864.0
TR,TR,2015,77695904.0
TR,TR,2016,78741053.0
TR,TR,2017,79814871.0
TR,TR,2018,80810525.0
TR,TR,2019,82003882.0
TR,TR,2020,83154997.0
TR,TR,2021,83614362.0
TR,TR,2022,84680273.0
TR,TR,2023,85279553.0
TR,TR,2024,85372377.0
TR,TR,2025,85664944.0
UA,UA,2000,49114950.0
UA,UA,2001,48663609.0
UA,UA,2002,48240902.0
UA,UA,2003,47823108.0
UA,UA,2004,47442079.0
UA,UA,2005,47100462.0
UA,UA,2006,46749170.0
UA,UA,2007,46465691.0
UA,UA,2008,46192309.0
UA,UA,2009,45963359.0
UA,UA,2010,45782592.0
UA,UA,2011,45598179.0
UA,UA,2012,45453282.0
UA,UA,2013,45372692.0
UA,UA,2014,45245894.0
UA,UA,2015,42759661.0
UA,UA,2016,42590879.0
UA,UA,2017,42414905.0
UA,UA,2018,42216766.0
UA,UA,2019,41983564.0
UA,UA,2020,41732779.0
UA,UA,2021,41418717.0
UA,UA,2022,40997698.0
UK,United Kingdom,1960,52200000.0
UK,United Kingdom,1961,52600000.0
UK,United Kingdom,1962,53000000.0
UK,United Kingdom,1963,53500000.0
UK,United Kingdom,1964,53800000.0
UK,United Kingdom,1965,54200000.0
UK,United Kingdom,1966,54496100.0
UK,United Kingdom,1967,54800900.0
UK,United Kingdom,1968,55086300.0
UK,United Kingdom,1969,55337100.0
UK,United Kingdom,1970,55546400.0
UK,United Kingdom,1971,55780100.0
UK,United Kingdom,1972,56012345.0
UK,United Kingdom,1973,56159785.0
UK,United Kingdom,1974,56229268.0
UK,United Kingdom,1975,56230680.0
UK,United Kingdom,1976,56220920.0
UK,United Kingdom,1977,56203016.0
UK,United Kingdom,1978,56183968.0
UK,United Kingdom,1979,56209039.0
UK,United Kingdom,1980,56284863.0
UK,United Kingdom,1981,56343569.0
UK,United Kingdom,1982,56324088.0
UK,United Kingdom,1983,56303194.0
UK,United Kingdom,1984,56362502.0
UK,United Kingdom,1985,56481641.0
UK,United Kingdom,1986,56618895.0
UK,United Kingdom,1987,56743897.0
UK,United Kingdom,1988,56860203.0
UK,United Kingdom,1989,56996450.0
UK,United Kingdom,1990,57156972.0
UK,United Kingdom,1991,57338199.0
UK,United Kingdom,1992,57511594.0
UK,United Kingdom,1993,57649210.0
UK,United Kingdom,1994,57788017.0
UK,United Kingdom,1995,57943472.0
UK,United Kingdom,1996,58094587.0
UK,United Kingdom,1997,58239312.0
UK,United Kingdom,1998,58394596.0
UK,United Kingdom,1999,58579685.0
UK,United Kingdom,2000,58785246.0
UK,United Kingdom,2001,58999781.0
UK,United Kingdom,2002,59239564.0
UK,United Kingdom,2003,59501394.0
UK,United Kingdom,2004,59793759.0
UK,United Kingdom,2005,60182050.0
UK,United Kingdom,2006,60620361.0
