country_code,year,gdp_meur,population,country_name,gdp_per_capita_eur,gdp_per_capita_usd,us_gdp_pc,ppp_rate
IS,2005,13804.3,293577.0,Iceland,47021.05410164965,50782.738429781624,,2.2852
IS,2006,14131.7,299891.0,Iceland,47122.78794628715,50892.610981990125,,2.1917
IS,2007,16052.2,307672.0,Iceland,52173.09342416599,56346.940898099274,,2.2627
IS,2008,11158.1,315459.0,Iceland,35370.99908387461,38200.67901058458,,1.5486
IS,2009,9460.7,319368.0,Iceland,29623.193306780893,31993.048771323367,,1.3899
IS,2010,10512.9,317630.0,Iceland,33097.94414885244,35745.779680760636,,1.4693
IS,2011,11058.1,318452.0,Iceland,34724.54247421904,37502.505872156566,,1.4676
IS,2012,11629.5,319575.0,Iceland,36390.51865759212,39301.76015019949,,1.4781
IS,2013,12222.7,321857.0,Iceland,37975.560575037984,41013.60542104102,,1.3482
IS,2014,13611.7,325671.0,Iceland,41795.86146755468,45139.53038495906,,1.4841
IS,2015,15960.5,329100.0,Iceland,48497.417198419935,52377.21057429353,,1.6246
IS,2016,19067.0,332529.0,Iceland,57339.35987537929,61926.50866540964,,1.9301
IS,2017,22211.8,338349.0,Iceland,65647.60055445708,70899.40859881365,,2.1229
IS,2018,22591.2,348450.0,Iceland,64833.405079638396,70020.07748600947,,2.0426
IS,2019,22315.1,356991.0,Iceland,62508.858766747624,67509.56746808744,,1.9129
IS,2020,19302.5,364134.0,Iceland,53009.33172952814,57250.07826789039,,1.6883
IS,2021,22188.1,368792.0,Iceland,60164.26603613961,64977.40731903078,,1.7043
IS,2022,27748.6,376248.0,Iceland,73750.82392464545,79650.88983861709,,1.8743
IS,2023,29323.9,387758.0,Iceland,75624.22954523182,81674.16790885037,,1.769
IS,2024,30663.5,383567.0,Iceland,79943.0086529863,86338.44934522522,,1.7504
IS,2025,34256.9,389444.0,Iceland,87963.60965889832,95000.69843161019,,2.0265
IT,1995,900369.7,56844408.0,Italy,15839.19565139987,17106.331303511863,,1.1729
IT,1996,1035610.7,56844197.0,Italy,18218.40670913163,19675.87924586216,,1.2871
IT,1997,1099046.2,56876364.0,Italy,19323.425808302374,20869.299872966567,,1.2918
IT,1998,1136926.5,56904379.0,Italy,19979.59594638578,21577.963622096642,,1.2763
IT,1999,1177549.7,56909109.0,Italy,20691.76131364137,22347.10221873268,,1.2717
IT,2000,1244744.2,56923524.0,Italy,21866.95609358268,23616.312581069298,,1.3218
IT,2001,1308623.1,56960692.0,Italy,22974.143291658045,24812.074754990692,,1.3434
IT,2002,1355522.3,56993270.0,Italy,23783.901151837752,25686.613243984775,,1.3287
IT,2003,1399386.0,57186378.0,Italy,24470.61781041632,26428.267235249627,,1.3392
IT,2004,1457356.2,57611990.0,Italy,25296.05729640653,27319.741880119054,,1.3143
IT,2005,1499073.1,58044368.0,Italy,25826.331677864076,27892.438212093206,,1.2552
IT,2006,1559864.2,58288996.0,Italy,26760.869238509444,28901.738777590203,,1.2447
IT,2007,1621714.5,58510725.0,Italy,27716.534020045045,29933.85674164865,,1.202
IT,2008,1643718.8,59001769.0,Italy,27858.805385987664,30087.509816866677,,1.2197
IT,2009,1584106.8,59420592.0,Italy,26659.22278256669,28791.960605172026,,1.2509
IT,2010,1617944.7,59690316.0,Italy,27105.64809206237,29274.09993942736,,1.2033
IT,2011,1657362.2,59948497.0,Italy,27646.434571996026,29858.14933775571,,1.1685
IT,2012,1632898.5,60105185.0,Italy,27167.34837435406,29340.73624430239,,1.1035
IT,2013,1621260.7,60277309.0,Italy,26896.700050096795,29048.43605410454,,0.9549
IT,2014,1635870.7,60345917.0,Italy,27108.22506848309,29276.88307396174,,0.9626
IT,2015,1663277.7,60295497.0,Italy,27585.438096645925,29792.2731443776,,0.9241
IT,2016,1704856.7,60163712.0,Italy,28336.95999342594,30603.916792900014,,0.9539
IT,2017,1744493.0,60066734.0,Italy,29042.581206429502,31365.987702943865,,0.9392
IT,2018,1777744.4,59937769.0,Italy,29659.836020923634,32032.622902597526,,0.9344
IT,2019,1804066.8,59816673.0,Italy,30159.932164732734,32572.726737911355,,0.9229
IT,2020,1670011.9,59641488.0,Italy,28000.842299575088,30240.909683541096,,0.8918
IT,2021,1842507.4,59236213.0,Italy,31104.409054643653,33592.76177901515,,0.8811
IT,2022,1998072.6,59030133.0,Italy,33848.349960519314,36556.21795736086,,0.8602
IT,2023,2142744.4,58997201.0,Italy,36319.42471304698,39224.97869009074,,0.8496
IT,2024,2202031.2,58971230.0,Italy,37340.77108447628,40328.03277123438,,0.8176
IT,2025,2258048.7,58943464.0,Italy,38308.72070905096,41373.41836577504,,0.8826
LI,2013,4812.4,36838.0,Liechtenstein,130636.84239100928,141087.78978229003,,4.6377
LI,2014,5021.7,37129.0,Liechtenstein,135250.0740660939,146070.0799913814,,4.8024
LI,2015,5649.1,37366.0,Liechtenstein,151182.89353958145,163277.52502274798,,5.0644
LI,2016,5637.7,37622.0,Liechtenstein,149851.1509223327,161839.2429961193,,5.0442
LI,2017,5734.6,37810.0,Liechtenstein,151668.87066913515,163802.38032266597,,4.9046
LI,2018,5666.3,38114.0,Liechtenstein,148667.15642546047,160560.52893949734,,4.6837
LI,2019,5750.1,38378.0,Liechtenstein,149828.02647350045,161814.2685913805,,4.585
LI,2020,5618.0,38747.0,Liechtenstein,144991.8703383488,156591.2199654167,,4.6178
LI,2021,6688.5,39055.0,Liechtenstein,171258.48162847265,184959.16015875048,,4.8512
LI,2022,7058.2,39308.0,Liechtenstein,179561.4124351277,193926.32542993795,,4.5634
LI,2023,7617.8,39677.0,Liechtenstein,191995.36255261235,207354.99155682136,,4.4911
LI,2024,8231.2,40015.0,Liechtenstein,205702.86142696493,222159.09034112212,,4.5041
LT,1995,5156.9,3642991.0,Lithuania,1415.5675926731633,1528.8130000870165,,0.1048
LT,1996,6639.4,3615212.0,Lithuania,1836.5174711745813,1983.4388688685478,,0.1298
LT,1997,8966.6,3588013.0,Lithuania,2499.0433423736204,2698.9668097635104,,0.1671
LT,1998,10070.0,3562261.0,Lithuania,2826.8563140095575,3053.004819130322,,0.1806
LT,1999,10339.7,3536401.0,Lithuania,2923.7917306323575,3157.6950690829462,,0.1797
LT,2000,12503.7,3512074.0,Lithuania,3560.204027591674,3845.020349799008,,0.2152
LT,2001,13690.7,3486998.0,Lithuania,3926.2138951613965,4240.311006774308,,0.2296
LT,2002,15177.2,3454637.0,Lithuania,4393.283577985183,4744.746264223998,,0.2454
LT,2003,16674.6,3431497.0,Lithuania,4859.278618049207,5248.020907493144,,0.2659
LT,2004,18312.5,3398929.0,Lithuania,5387.726545626579,5818.744669276705,,0.2799
LT,2005,20986.0,3355220.0,Lithuania,6254.731433408241,6755.109948080901,,0.304
LT,2006,23999.6,3289835.0,Lithuania,7295.077108730377,7878.683277428808,,0.3393
LT,2007,29034.1,3249983.0,Lithuania,8933.615960452717,9648.305237288934,,0.3874
LT,2008,32683.1,3212605.0,Lithuania,10173.39511082128,10987.266719686984,,0.4454
LT,2009,26973.5,3183856.0,Lithuania,8471.95978712605,9149.716570096134,,0.3975
LT,2010,27663.4,3141976.0,Lithuania,8804.459359333108,9508.816108079758,,0.3908
LT,2011,31066.4,3052588.0,Lithuania,10177.069424370404,10991.234978320037,,0.4301
LT,2012,33240.4,3003641.0,Lithuania,11066.702045950231,11952.038209626251,,0.4495
LT,2013,34874.0,2974637.0,Lithuania,11723.783439794503,12661.686114978063,,0.4162
LT,2014,36410.1,2947862.0,Lithuania,12351.358374306532,13339.467044251056,,0.4386
LT,2015,37440.7,2926644.0,Lithuania,12793.048966666256,13816.492883999557,,0.4285
LT,2016,38820.7,2895573.0,Lithuania,13406.914624497465,14479.467794457263,,0.4513
LT,2017,42274.6,2859077.0,Lithuania,14786.100549233197,15968.988593171855,,0.4781
LT,2018,45947.4,2826200.0,Lithuania,16257.660462812257,17558.273299837238,,0.5122
LT,2019,49239.2,2812200.0,Lithuania,17509.138752578052,18909.869852784297,,0.5358
LT,2020,50264.6,2809977.0,Lithuania,17887.90442056999,19318.936774215592,,0.5697
LT,2021,56709.1,2810761.0,Lithuania,20175.71042148372,21789.76725520242,,0.5715
LT,2022,67081.1,2805998.0,Lithuania,23906.324951051287,25818.830947135393,,0.6076
LT,2023,74317.0,2857279.0,Lithuania,26009.71063728813,28090.487488271185,,0.6084
LT,2024,78996.2,2885891.0,Lithuania,27373.24451963016,29563.104081200574,,0.5994
LT,2025,84258.0,2890664.0,Lithuania,29148.320247527903,31480.185867330136,,0.6715
LU,1995,15946.2,405650.0,Luxembourg,39310.242820165164,42455.06224577838,,2.9109
LU,1996,16462.1,411600.0,Luxembourg,39995.38386783284,43195.01457725947,,2.8257
LU,1997,17266.5,416850.0,Luxembourg,41421.374595178124,44735.08456279238,,2.7691
LU,1998,18005.7,422050.0,Luxembourg,42662.480748726455,46075.47920862457,,2.7254
LU,1999,20547.8,427350.0,Luxembourg,48081.90008190008,51928.45208845209,,2.9551
LU,2000,22986.0,433600.0,Luxembourg,53011.9926199262,57252.9520295203,,3.2045
LU,2001,23879.9,439000.0,Luxembourg,54396.12756264237,58747.81776765376,,3.1809
LU,2002,25011.1,444050.0,Luxembourg,56324.963405021954,60830.960477423716,,3.1467
LU,2003,26227.3,448300.0,Luxembourg,58503.903635958064,63184.21592683472,,3.2017
LU,2004,28189.4,454960.0,Luxembourg,61960.172322841565,66916.98610866889,,3.2192
LU,2005,30281.0,461230.0,Luxembourg,65652.71122867116,70904.92812696486,,3.1907
LU,2006,34175.1,469086.0,Luxembourg,72854.65778130236,78683.03040380655,,3.3886
LU,2007,37641.9,476187.0,Luxembourg,79048.5670545395,85372.45241890266,,3.4283
LU,2008,40009.6,483799.0,Luxembourg,82698.80673585518,89314.7112747236,,3.6206
LU,2009,39050.7,493500.0,Luxembourg,79130.09118541033,85460.49848024317,,3.7128
LU,2010,42402.7,502066.0,Luxembourg,84456.42604757144,91212.94013137717,,3.7492
LU,2011,44323.5,511840.0,Luxembourg,86596.3973116599,93524.10909659269,,3.66
LU,2012,46526.2,524853.0,Luxembourg,88646.15425652516,95737.84659704717,,3.6007
LU,2013,49094.5,537039.0,Luxembourg,91417.01068265061,98730.37153726266,,3.2454
LU,2014,51791.3,549680.0,Luxembourg,94220.81938582448,101758.48493669044,,3.3456
LU,2015,54142.3,562958.0,Luxembourg,96174.67022406645,103868.64384199177,,3.2217
LU,2016,56208.1,576249.0,Luxembourg,97541.34063573212,105344.6478865907,,3.2834
LU,2017,58168.8,590667.0,Luxembourg,98479.85413100783,106358.24246148847,,3.1846
LU,2018,60193.4,602005.0,Luxembourg,99988.2060780226,107987.26256426441,,3.1501
LU,2019,62415.0,613894.0,Luxembourg,101670.64672402728,109804.29846194947,,3.1113
LU,2020,64499.2,626108.0,Luxembourg,103016.09307020514,111257.38051582155,,3.2809
LU,2021,73039.5,634730.0,Luxembourg,115071.76279677973,124277.50382052212,,3.2596
LU,2022,76731.2,645397.0,Luxembourg,118889.923566425,128401.117451739,,3.0215
LU,2023,82115.5,660809.0,Luxembourg,124265.10534814144,134206.31377599278,,2.9068
LU,2024,86180.3,672050.0,Luxembourg,128234.95275649133,138493.74897701063,,2.8078
LU,2025,89521.5,681973.0,Luxembourg,131268.39332348935,141769.8647893685,,3.0242
LV,1995,4008.1,2500580.0,Latvia,1602.8681345927744,1731.0975853601965,,0.1187
LV,1996,4565.2,2469531.0,Latvia,1848.6101207071301,1996.4989303637008,,0.1306
LV,1997,5593.9,2444912.0,Latvia,2287.9760089524693,2471.014089668667,,0.153
LV,1998,6230.7,2420789.0,Latvia,2573.8302677350234,2779.7366891538254,,0.1644
LV,1999,6850.7,2399248.0,Latvia,2855.353010609991,3083.7812514587904,,0.1755
LV,2000,8418.0,2381715.0,Latvia,3534.4279227363477,3817.182156555256,,0.2137
LV,2001,9182.2,2353384.0,Latvia,3901.7006999282735,4213.836755922535,,0.2282
LV,2002,9841.0,2320956.0,Latvia,4240.063146393124,4579.268198104574,,0.2369
LV,2003,10029.0,2299390.0,Latvia,4361.591552542196,4710.518876745572,,0.2387
LV,2004,11229.7,2276520.0,Latvia,4932.836083144449,5327.462969796005,,0.2563
LV,2005,13226.9,2249724.0,Latvia,5879.343421681949,6349.690895416505,,0.2857
LV,2006,16449.4,2227874.0,Latvia,7383.451667374367,7974.127800764318,,0.3434
LV,2007,21592.4,2208840.0,Latvia,9775.44774632839,10557.483566034662,,0.424
LV,2008,23355.3,2191810.0,Latvia,10655.713770810426,11508.17087247526,,0.4665
LV,2009,18406.6,2162834.0,Latvia,8510.408103442058,9191.240751717423,,0.3993
LV,2010,17572.2,2120504.0,Latvia,8286.803514636144,8949.747795807036,,0.3679
LV,2011,19022.6,2074605.0,Latvia,9169.263546554645,9902.804630279017,,0.3875
LV,2012,21270.9,2044813.0,Latvia,10402.369312010438,11234.558856971275,,0.4225
LV,2013,21997.0,2023825.0,Latvia,10869.022766296494,11738.544587600214,,0.3859
LV,2014,22790.5,2001468.0,Latvia,11386.892021256397,12297.84338295691,,0.4043
LV,2015,23744.3,1986096.0,Latvia,11955.262988294624,12911.684027358195,,0.4005
LV,2016,24498.2,1968957.0,Latvia,12442.221947965345,13437.599703802573,,0.4188
LV,2017,26017.1,1950116.0,Latvia,13341.308927263814,14408.61364144492,,0.4314
LV,2018,28153.4,1934379.0,Latvia,14554.231616451585,15718.570145767713,,0.4585
LV,2019,29567.0,1919968.0,Latvia,15399.735828930483,16631.714695244922,,0.4713
LV,2020,29224.3,1907675.0,Latvia,15319.328501972295,16544.87478213008,,0.4879
LV,2021,32283.8,1893223.0,Latvia,17052.296533477565,18416.480256155774,,0.483
LV,2022,36088.7,1875757.0,Latvia,19239.539023444933,20778.70214532053,,0.489
LV,2023,39564.2,1895239.0,Latvia,20875.572948847086,22545.618784754854,,0.4883
LV,2024,40652.3,1878575.0,Latvia,21639.966463942084,23371.163781057454,,0.4738
LV,2025,43026.2,1860565.0,Latvia,23125.340958257304,24975.36823491789,,0.5328
MD,2014,7082.6,3557634.0,MD,1990.8174927493947,2150.0828921693465,,0.0707
MD,2015,7025.0,2869302.0,MD,2448.330639298338,2644.1970904422055,,0.082
MD,2016,7210.8,2846327.0,MD,2533.3701995589404,2736.0398155236558,,0.0853
MD,2017,8450.3,2825628.0,MD,2990.5918259586892,3229.8391720353848,,0.0967
MD,2018,9526.5,2780744.0,MD,3425.881706478554,3699.9522429968383,,0.1079
MD,2019,10484.4,2729634.0,MD,3840.9545015925214,4148.230861719923,,0.1175
MD,2020,10112.5,2684772.0,MD,3766.6140737462997,4067.943199646004,,0.12
MD,2021,11570.8,2643675.0,MD,4376.786102679036,4726.92899089336,,0.124
MD,2022,13793.6,2565030.0,MD,5377.558936932512,5807.763651887113,,0.1367
MD,2023,15453.5,2512758.0,MD,6150.0152422159235,6642.016461593198,,0.1439
MD,2024,16824.8,2423287.0,MD,6942.966309809775,7498.403614594557,,0.152
MD,2025,18045.0,2415549.0,MD,7470.351460475445,8067.979577313481,,0.1721
ME,2006,2166.3,613109.0,ME,3533.303213621069,3815.9674707107547,,0.1643
ME,2007,2687.1,614624.0,ME,4371.9412193471135,4721.696516894883,,0.1896
ME,2008,3100.0,615543.0,ME,5036.203807045162,5439.1001116087755,,0.2205
ME,2009,2981.9,617157.0,ME,4831.671681598037,5218.20541612588,,0.2267
ME,2010,3120.5,619001.0,ME,5041.1873324921935,5444.4823190915695,,0.2238
ME,2011,3238.0,619850.0,ME,5223.844478502863,5641.752036783093,,0.2208
ME,2012,3169.3,620308.0,ME,5109.236056926559,5517.974941480685,,0.2075
ME,2013,3329.6,620893.0,ME,5362.598708634177,5791.6066053249115,,0.1904
ME,2014,3447.2,621521.0,ME,5546.393444469294,5990.104920026838,,0.1969
ME,2015,3615.0,622099.0,ME,5810.9722086034535,6275.84998529173,,0.1947
ME,2016,3936.6,622218.0,ME,6326.721502753055,6832.859222973299,,0.213
ME,2017,4252.5,622387.0,ME,6832.56559021959,7379.170837437158,,0.2209
ME,2018,4600.9,622359.0,ME,7392.678502279231,7984.09278246157,,0.2329
ME,2019,4898.4,622182.0,ME,7872.937500602718,8502.772500650935,,0.2409
ME,2020,4144.8,621873.0,ME,6665.026460386606,7198.2285772175355,,0.2123
ME,2021,4923.2,620739.0,ME,7931.19169248267,8565.687027881284,,0.2247
ME,2022,5944.4,617683.0,ME,9623.706658593486,10393.603191280967,,0.2446
ME,2023,7068.8,616695.0,ME,11462.392268463342,12379.38364994041,,0.2681
ME,2024,7644.5,623680.0,ME,12257.086967675732,13237.653925089791,,0.2684
ME,2025,8170.7,623327.0,ME,13108.20805131175,14156.864695416692,,0.302
MK,2000,4094.6,2021578.0,MK,2025.4474474890408,2187.483243288164,,0.1224
MK,2001,4143.5,2031112.0,MK,2040.0155185927708,2203.2167600801927,,0.1193
MK,2002,4240.5,2038651.0,MK,2080.051955925757,2246.4561123998174,,0.1162
MK,2003,4385.9,2023654.0,MK,2167.317140183055,2340.7025113976997,,0.1186
MK,2004,4577.7,2029892.0,MK,2255.144608678688,2435.5561773729833,,0.1172
MK,2005,5032.0,2035196.0,MK,2472.4891361814784,2670.288267075997,,0.1202
MK,2006,5472.2,2038514.0,MK,2684.4063862205508,2899.158897118195,,0.1249
MK,2007,6094.5,2041941.0,MK,2984.660183619409,3223.432998308962,,0.1294
MK,2008,6772.1,2045177.0,MK,3311.2537447859036,3576.154044368776,,0.145
MK,2009,6766.5,2048619.0,MK,3302.9567723427344,3567.1933141301533,,0.155
MK,2010,7108.3,2052722.0,MK,3462.865405057285,3739.894637461868,,0.1537
MK,2011,7544.2,2057284.0,MK,3667.067842845227,3960.433270272845,,0.155
MK,2012,7584.8,2059794.0,MK,3682.3099785706727,3976.8947768563266,,0.1496
MK,2013,8149.6,2062294.0,MK,3951.7159047158166,4267.853177093082,,0.1403
MK,2014,8562.0,2065769.0,MK,4144.703497825749,4476.279777651809,,0.1472
MK,2015,9072.3,2069172.0,MK,4384.50742615887,4735.268020251579,,0.1469
MK,2016,9656.5,2071278.0,MK,4662.097506949815,5035.065307505801,,0.1569
MK,2017,10038.3,2073702.0,MK,4840.76304116985,5228.024084463438,,0.1565
MK,2018,10744.0,2075301.0,MK,5177.080336780063,5591.246763722468,,0.1631
MK,2019,11262.0,2077132.0,MK,5421.899041563079,5855.650964888126,,0.1659
MK,2020,10851.7,2076255.0,MK,5226.573807167231,5644.69971174061,,0.1665
MK,2021,11834.7,2068808.0,MK,5720.540523818547,6178.183765724031,,0.162
MK,2022,13243.2,1837114.0,MK,7208.697990434997,7785.393829669798,,0.1832
MK,2023,14667.4,1829954.0,MK,8015.1741519185725,8656.38808407206,,0.1875
MK,2024,15672.0,1826247.0,MK,8581.533604161978,9268.056292494937,,0.1879
MK,2025,16949.1,1822612.0,MK,9299.346213017361,10043.29391005875,,0.2142
MT,1995,2838.2,376433.0,Malta,7539.721544072916,8142.89926759875,,0.5583
MT,1996,3010.5,378404.0,Malta,7955.782708428029,8592.245325102273,,0.5621
MT,1997,3341.0,381405.0,Malta,8759.717360810686,9460.494749675541,,0.5856
MT,1998,3581.2,384176.0,Malta,9321.769189121653,10067.510724251386,,0.5955
MT,1999,3852.1,386397.0,Malta,9969.280299795288,10766.82272377891,,0.6127
MT,2000,4377.0,388759.0,Malta,11258.903330855363,12159.615597323793,,0.6806
MT,2001,4546.1,391415.0,Malta,11614.526781038028,12543.688923521071,,0.6792
MT,2002,4724.5,394641.0,Malta,11971.640047536875,12929.371251339826,,0.6688
MT,2003,4796.9,397296.0,Malta,12073.869356852321,13039.778905400508,,0.6608
MT,2004,4915.6,399867.0,Malta,12293.08745157765,13276.534447703863,,0.6387
MT,2005,5133.8,402668.0,Malta,12749.461094499688,13769.417982059664,,0.6196
MT,2006,5380.6,404999.0,Malta,13285.464902382475,14348.302094573073,,0.6179
MT,2007,5778.2,405616.0,Malta,14245.493274427045,15385.132736381209,,0.6178
MT,2008,6236.5,407832.0,Malta,15291.83585397909,16515.182722297417,,0.6695
MT,2009,6287.6,410926.0,Malta,15301.051770878455,16525.135912548732,,0.7179
MT,2010,6862.0,414027.0,Malta,16573.79832716224,17899.70219333522,,0.7357
MT,2011,7032.8,414989.0,Malta,16946.95522049982,18302.71163813981,,0.7163
MT,2012,7479.5,417546.0,Malta,17912.996412371333,19346.03612536104,,0.7276
MT,2013,8129.4,421464.0,Malta,19288.480154888675,20831.55856727977,,0.6848
MT,2014,8948.5,428156.0,Malta,20900.092489653303,22572.09988882557,,0.7421
MT,2015,10221.4,438805.0,Malta,23293.7181663837,25157.215619694398,,0.7803
MT,2016,10864.3,449635.0,Malta,24162.487350851246,26095.48633891935,,0.8133
MT,2017,12535.7,459375.0,Malta,27288.598639455784,29471.68653061225,,0.8824
MT,2018,13678.6,474837.0,Malta,28806.937959763036,31111.492996544082,,0.9076
MT,2019,14594.2,492968.0,Malta,29604.761363820777,31973.14227292644,,0.9059
MT,2020,14362.4,514855.0,Malta,27896.009556088607,30127.690320575697,,0.8884
MT,2021,16680.3,516125.0,Malta,32318.33373698232,34903.80043594091,,0.9155
MT,2022,17985.3,520174.0,Malta,34575.54587503412,37341.589545036855,,0.8787
MT,2023,20929.2,542051.0,Malta,38611.12699727516,41700.01715705718,,0.9032
MT,2024,23142.3,563443.0,Malta,41073.0100471565,44358.850850929026,,0.8993
MT,2025,24577.9,574250.0,Malta,42800.0,46224.0,,0.986
NL,1995,346510.0,15424122.0,Netherlands,22465.4602706073,24262.697092255883,,1.6636
NL,1996,355624.3,15493889.0,Netherlands,22952.552454712953,24788.756651089992,,1.6216
NL,1997,368473.6,15567107.0,Netherlands,23670.011390041836,25563.612301245186,,1.5824
NL,1998,392001.0,15654192.0,Netherlands,25041.27967767356,27044.582051887446,,1.5997
NL,1999,420143.0,15760225.0,Netherlands,26658.439203755024,28791.11434005543,,1.6384
NL,2000,452191.0,15863950.0,Netherlands,28504.313238506173,30784.65829758667,,1.7231
NL,2001,482941.0,15987075.0,Netherlands,30208.215073739255,32624.8722796384,,1.7665
NL,2002,502901.0,16105285.0,Netherlands,31225.83673620181,33723.90367509796,,1.7445
NL,2003,514901.0,16192572.0,Netherlands,31798.592589244006,34342.47999638353,,1.7402
NL,2004,531573.0,16258032.0,Netherlands,32696.023725380783,35311.705623411246,,1.6987
NL,2005,553122.0,16305526.0,Netherlands,33922.36472469517,36636.15390267079,,1.6486
NL,2006,587444.0,16334210.0,Netherlands,35964.02886947089,38841.15117902856,,1.6727
NL,2007,622775.0,16357992.0,Netherlands,38071.604387629,41117.33273863932,,1.6511
NL,2008,651299.0,16405399.0,Netherlands,39700.28403454253,42876.30675730593,,1.7381
NL,2009,630173.0,16485787.0,Netherlands,38225.230011767104,41283.248412708475,,1.7935
NL,2010,643022.0,16574989.0,Netherlands,38794.71654551324,41898.2938691543,,1.7222
NL,2011,656013.0,16655799.0,Netherlands,39386.46233663122,42537.37932356173,,1.6647
NL,2012,658232.0,16730348.0,Netherlands,39343.592852940055,42491.080281175266,,1.5981
NL,2013,665567.0,16779575.0,Netherlands,39665.3073751868,42838.53196520175,,1.4081
NL,2014,678627.0,16829289.0,Netherlands,40324.163427225,43550.096501403,,1.4318
NL,2015,699175.0,16900726.0,Netherlands,41369.52459912077,44679.086567050435,,1.3858
NL,2016,720175.0,16979120.0,Netherlands,42415.33130103327,45808.55780511594,,1.4278
NL,2017,750861.0,17081507.0,Netherlands,43957.538406886466,47474.141479437385,,1.4215
NL,2018,787273.0,17181084.0,Netherlands,45822.07967785967,49487.84605208845,,1.4436
NL,2019,829767.0,17282163.0,Netherlands,48012.91366132816,51853.946754234414,,1.4693
NL,2020,816463.0,17407585.0,Netherlands,46902.71510953415,50654.93231829688,,1.4938
NL,2021,891550.0,17475415.0,Netherlands,51017.386425443976,55098.7773394795,,1.4452
NL,2022,993820.0,17590672.0,Netherlands,56496.988858640536,61016.74796733178,,1.4358
NL,2023,1050133.0,17811291.0,Netherlands,58958.836841192475,63675.54378848788,,1.3792
NL,2024,1121543.0,17942942.0,Netherlands,62506.081778562286,67506.56832084728,,1.3686
NL,2025,1179458.0,18044027.0,Netherlands,65365.56390654924,70594.80901907319,,1.5059
NO,1975,26443.9,3997525.0,Norway,6615.0680733703975,7144.27351924003,,1.3119
NO,1976,32048.2,4017101.0,Norway,7977.942302172636,8616.177686346447,,1.3658
NO,1977,36241.7,4035202.0,Norway,8981.384327228228,9699.895073406487,,1.3726
NO,1978,36424.8,4051208.0,Norway,8991.095989146941,9710.383668278697,,1.3138
NO,1979,38643.8,4066134.0,Norway,9503.818614930055,10264.12410412446,,1.2497
NO,1980,46170.3,4078900.0,Norway,11319.301772536714,12224.845914339652,,1.2744
NO,1981,56966.2,4092340.0,Norway,13920.202133742554,15033.81830444196,,1.2883
NO,1982,63849.3,4107063.0,Norway,15546.218794306296,16789.916297850803,,1.2913
NO,1983,69037.3,4122511.0,Norway,16746.419839753005,18086.133426933247,,1.3095
NO,1984,78684.7,4134353.0,Norway,19031.92591440547,20554.47998755791,,1.3196
NO,1985,86106.0,4145845.0,Norway,20769.2279860921,22430.76622497947,,1.3173
NO,1986,79701.4,4159187.0,Norway,19162.735409588462,20695.75424235554,,1.2721
NO,1987,81486.3,4175521.0,Norway,19515.24133156078,21076.460638085646,,1.2443
NO,1988,85898.3,4198289.0,Norway,20460.311331592464,22097.136238119863,,1.1651
NO,1989,92825.3,4220686.0,Norway,21992.941431795683,23752.37674633934,,1.1264
NO,1990,93987.5,4233116.0,Norway,22202.911519552028,23979.14444111619,,1.116
NO,1991,97966.7,4249830.0,Norway,23051.910311706586,24896.063136643115,,1.1964
NO,1992,100459.8,4273634.0,Norway,23506.8796251621,25387.42999517507,,1.2299
NO,1993,102312.9,4299167.0,Norway,23798.307904763875,25702.172537144987,,1.2264
NO,1994,106463.5,4324815.0,Norway,24616.891127134917,26586.24241730571,,1.1994
NO,1995,115517.7,4348410.0,Norway,26565.503252913135,28690.743513146186,,1.9672
NO,1996,127812.1,4369957.0,Norway,29247.907931359507,31587.74056586827,,2.0664
NO,1997,141151.8,4392714.0,Norway,32133.1641440804,34703.81727560684,,2.1482
NO,1998,136319.6,4417599.0,Norway,30858.301081650916,33326.96516818299,,1.9713
NO,1999,151382.2,4445329.0,Norway,34054.217359390044,36778.55474814125,,2.093
NO,2000,185108.4,4478497.0,Norway,41332.70603954854,44639.32252271243,,2.4985
NO,2001,193936.4,4503436.0,Norway,43064.09594807165,46509.22362391738,,2.5182
NO,2002,207723.8,4524066.0,Norway,45915.28947632506,49588.51263443107,,2.5651
NO,2003,202757.6,4552252.0,Norway,44540.06500518864,48103.27020560374,,2.4375
NO,2004,213960.0,4577457.0,Norway,46742.11030272922,50481.47912694756,,2.4285
NO,2005,250500.2,4606363.0,Norway,54381.3416354725,58731.8489663103,,2.6429
NO,2006,278755.5,4640219.0,Norway,60073.78100042261,64879.68348045643,,2.7941
NO,2007,298195.2,4681134.0,Norway,63701.48771643794,68797.60673375298,,2.7627
NO,2008,323749.7,4737171.0,Norway,68342.4136473013,73809.80673908541,,2.9921
NO,2009,285072.6,4799252.0,Norway,59399.38140360206,64151.33191589023,,2.787
NO,2010,332350.4,4858199.0,Norway,68410.20715701436,73883.0237295755,,3.0369
NO,2011,368828.4,4920305.0,Norway,74960.47501120357,80957.31301209985,,3.1682
NO,2012,408646.0,4985870.0,Norway,81960.82128093994,88517.68698341514,,3.3292
NO,2013,406481.2,5051275.0,Norway,80471.00979455683,86908.69057812137,,2.8568
NO,2014,389086.7,5109056.0,Norway,76156.28014255471,82248.78255395908,,2.7041
NO,2015,361028.8,5165802.0,Norway,69888.23807029382,75479.29711591733,,2.3411
NO,2016,346542.3,5213985.0,Norway,66464.0001841202,71781.12019884982,,2.2373
