dataset,job_title,role_normalized,seniority,salary_usd,country,country_name,year_x,source,country_eurostat,year_int,country_code,year_y,gdp_per_capita_usd,ppp_rate,salary_ppp_usd
Kaggle DS,Data Analyst,Data Analyst,Senior,99000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Analyst,Data Analyst,Senior,116000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Analyst,Data Analyst,Mid,106260.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Analyst,Data Analyst,Mid,126500.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Engineer,Data Engineer,Executive,242000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Engineer,Data Engineer,Executive,200000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Scientist,Data Scientist,Mid,65438.0,GB,United Kingdom,2022,Kaggle DS Salaries,UK,2022,,,,,
Kaggle DS,Data Scientist,Data Scientist,Mid,39263.0,GB,United Kingdom,2022,Kaggle DS Salaries,UK,2022,,,,,
Kaggle DS,Data Engineer,Data Engineer,Mid,78526.0,GB,United Kingdom,2022,Kaggle DS Salaries,UK,2022,,,,,
Kaggle DS,Data Engineer,Data Engineer,Mid,52351.0,GB,United Kingdom,2022,Kaggle DS Salaries,UK,2022,,,,,
Kaggle DS,Data Scientist,Data Scientist,Senior,165220.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Engineer,Data Engineer,Entry,45807.0,GB,United Kingdom,2022,Kaggle DS Salaries,UK,2022,,,,,
Kaggle DS,Data Scientist,Data Scientist,Senior,120160.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Analyst,Data Analyst,Senior,90320.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Engineer,Data Engineer,Senior,181940.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Engineer,Data Engineer,Senior,132320.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Engineer,Data Engineer,Senior,220110.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Engineer,Data Engineer,Senior,160080.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Scientist,Data Scientist,Senior,180000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Scientist,Data Scientist,Senior,120000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Analyst,Data Analyst,Senior,124190.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Analyst,Data Analyst,Executive,130000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Analyst,Data Analyst,Executive,110000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Analyst,Data Analyst,Senior,170000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Analyst,Data Analyst,Mid,115500.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Analyst,Data Analyst,Senior,112900.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Analyst,Data Analyst,Senior,90320.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Analyst,Data Analyst,Senior,112900.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Analyst,Data Analyst,Senior,90320.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Engineer,Data Engineer,Senior,165400.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Engineer,Data Engineer,Senior,132320.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Analyst,Data Analyst,Mid,167000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Engineer,Data Engineer,Senior,243900.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Analyst,Data Analyst,Senior,136600.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Analyst,Data Analyst,Senior,109280.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Engineer,Data Engineer,Senior,128875.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Engineer,Data Engineer,Senior,93700.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Head of Data Science,Data Manager,Executive,224000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Head of Data Science,Data Manager,Executive,167875.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Analytics Engineer,Data Analyst,Executive,175000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Engineer,Data Engineer,Senior,156600.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Engineer,Data Engineer,Senior,108800.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Scientist,Data Scientist,Senior,95550.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Engineer,Data Engineer,Senior,113000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Analyst,Data Analyst,Senior,135000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Science Manager,Data Scientist,Senior,161342.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Science Manager,Data Scientist,Senior,137141.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Scientist,Data Scientist,Senior,167000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Scientist,Data Scientist,Senior,123000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Engineer,Data Engineer,Senior,78526.0,GB,United Kingdom,2022,Kaggle DS Salaries,UK,2022,,,,,
Kaggle DS,Data Engineer,Data Engineer,Senior,65438.0,GB,United Kingdom,2022,Kaggle DS Salaries,UK,2022,,,,,
Kaggle DS,Data Scientist,Data Scientist,Senior,150000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Scientist,Data Scientist,Senior,211500.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Architect,Data Architect,Senior,192400.0,CA,Canada,2022,Kaggle DS Salaries,CA,2022,,,,,
Kaggle DS,Data Architect,Data Architect,Senior,90700.0,CA,Canada,2022,Kaggle DS Salaries,CA,2022,,,,,
Kaggle DS,Data Analyst,Data Analyst,Senior,130000.0,CA,Canada,2022,Kaggle DS Salaries,CA,2022,,,,,
Kaggle DS,Data Analyst,Data Analyst,Senior,61300.0,CA,Canada,2022,Kaggle DS Salaries,CA,2022,,,,,
Kaggle DS,Data Analyst,Data Analyst,Senior,130000.0,CA,Canada,2022,Kaggle DS Salaries,CA,2022,,,,,
Kaggle DS,Data Analyst,Data Analyst,Senior,61300.0,CA,Canada,2022,Kaggle DS Salaries,CA,2022,,,,,
Kaggle DS,Data Engineer,Data Engineer,Senior,160000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Scientist,Data Scientist,Senior,138600.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Engineer,Data Engineer,Senior,136000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Analyst,Data Analyst,Mid,58000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Analytics Engineer,Data Analyst,Executive,135000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Scientist,Data Scientist,Senior,170000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Scientist,Data Scientist,Senior,123000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Machine Learning Engineer,ML Engineer,Senior,189650.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Machine Learning Engineer,ML Engineer,Senior,164996.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,ETL Developer,Tech General,Mid,54957.0,GR,Greece,2022,Kaggle DS Salaries,GR,2022,,,,,
Kaggle DS,ETL Developer,Tech General,Mid,54957.0,GR,Greece,2022,Kaggle DS Salaries,GR,2022,,,,,
Kaggle DS,Lead Data Engineer,Data Engineer,Executive,118187.0,CA,Canada,2022,Kaggle DS Salaries,CA,2022,,,,,
Kaggle DS,Data Analyst,Data Analyst,Senior,132000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Engineer,Data Engineer,Senior,165400.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Architect,Data Architect,Senior,208775.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Architect,Data Architect,Senior,147800.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Engineer,Data Engineer,Senior,136994.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Engineer,Data Engineer,Senior,101570.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Analyst,Data Analyst,Senior,128875.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Analyst,Data Analyst,Senior,93700.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Head of Machine Learning,ML Engineer,Executive,79039.0,IN,India,2022,Kaggle DS Salaries,IN,2022,,,,,
Kaggle DS,Data Engineer,Data Engineer,Senior,132320.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Machine Learning Engineer,ML Engineer,Entry,37300.0,GB,United Kingdom,2022,Kaggle DS Salaries,UK,2022,,,,,
Kaggle DS,Data Analyst,Data Analyst,Senior,164000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Engineer,Data Engineer,Senior,155000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Machine Learning Engineer,ML Engineer,Mid,124333.0,GB,United Kingdom,2022,Kaggle DS Salaries,UK,2022,,,,,
Kaggle DS,Machine Learning Engineer,ML Engineer,Mid,98158.0,GB,United Kingdom,2022,Kaggle DS Salaries,UK,2022,,,,,
Kaggle DS,AI Scientist,AI Engineer,Mid,120000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Analyst,Data Analyst,Senior,112900.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Analyst,Data Analyst,Senior,90320.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Analytics Manager,Data Analyst,Senior,145000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Analytics Manager,Data Analyst,Senior,105400.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Machine Learning Engineer,ML Engineer,Mid,87932.0,DE,Germany,2022,Kaggle DS Salaries,DE,2022,DE,2022.0,51762.25454401813,1.2181,72187.83351120597
Kaggle DS,Data Engineer,Data Engineer,Mid,117789.0,GB,United Kingdom,2022,Kaggle DS Salaries,UK,2022,,,,,
Kaggle DS,Data Scientist,Data Scientist,Senior,215300.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Scientist,Data Scientist,Senior,158200.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Engineer,Data Engineer,Senior,209100.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Engineer,Data Engineer,Senior,154600.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Analyst,Data Analyst,Senior,115934.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Analyst,Data Analyst,Senior,81666.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Engineer,Data Engineer,Senior,175000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Engineer,Data Engineer,Mid,98158.0,GB,United Kingdom,2022,Kaggle DS Salaries,UK,2022,,,,,
Kaggle DS,Data Analyst,Data Analyst,Mid,58000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Engineer,Data Engineer,Senior,183600.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Analyst,Data Analyst,Mid,52351.0,GB,United Kingdom,2022,Kaggle DS Salaries,UK,2022,,,,,
Kaggle DS,Data Scientist,Data Scientist,Senior,180000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Scientist,Data Scientist,Mid,71982.0,GB,United Kingdom,2022,Kaggle DS Salaries,UK,2022,,,,,
Kaggle DS,Data Scientist,Data Scientist,Mid,45807.0,GB,United Kingdom,2022,Kaggle DS Salaries,UK,2022,,,,,
Kaggle DS,Data Engineer,Data Engineer,Mid,65949.0,GR,Greece,2022,Kaggle DS Salaries,GR,2022,,,,,
Kaggle DS,Data Engineer,Data Engineer,Mid,49461.0,GR,Greece,2022,Kaggle DS Salaries,GR,2022,,,,,
Kaggle DS,Data Engineer,Data Engineer,Mid,78526.0,GB,United Kingdom,2022,Kaggle DS Salaries,UK,2022,,,,,
Kaggle DS,Data Engineer,Data Engineer,Mid,58894.0,GB,United Kingdom,2022,Kaggle DS Salaries,UK,2022,,,,,
Kaggle DS,Data Scientist,Data Scientist,Senior,260000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Science Engineer,Data Scientist,Senior,60000.0,MX,Mexico,2022,Kaggle DS Salaries,OTHER,2022,,,,,
Kaggle DS,Data Engineer,Data Engineer,Mid,63900.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Machine Learning Scientist,ML Engineer,Mid,160000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Machine Learning Scientist,ML Engineer,Mid,112300.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Science Manager,Data Scientist,Mid,241000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Science Manager,Data Scientist,Mid,159000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Scientist,Data Scientist,Senior,180000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Scientist,Data Scientist,Senior,80000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Engineer,Data Engineer,Mid,82900.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Engineer,Data Engineer,Senior,100800.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Engineer,Data Engineer,Mid,49461.0,ES,Spain,2022,Kaggle DS Salaries,ES,2022,ES,2022.0,31291.447190961928,0.7363,67175.06451174793
Kaggle DS,Data Scientist,Data Scientist,Senior,140400.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Analyst,Data Analyst,Mid,39263.0,GB,United Kingdom,2022,Kaggle DS Salaries,UK,2022,,,,,
Kaggle DS,Data Analyst,Data Analyst,Mid,43966.0,ES,Spain,2022,Kaggle DS Salaries,ES,2022,ES,2022.0,31291.447190961928,0.7363,59712.073882928154
Kaggle DS,Data Analyst,Data Analyst,Mid,32974.0,ES,Spain,2022,Kaggle DS Salaries,ES,2022,ES,2022.0,31291.447190961928,0.7363,44783.37634116529
Kaggle DS,Data Engineer,Data Engineer,Mid,87932.0,ES,Spain,2022,Kaggle DS Salaries,ES,2022,ES,2022.0,31291.447190961928,0.7363,119424.14776585631
Kaggle DS,Data Engineer,Data Engineer,Mid,76940.0,ES,Spain,2022,Kaggle DS Salaries,ES,2022,ES,2022.0,31291.447190961928,0.7363,104495.45022409345
Kaggle DS,Data Engineer,Data Engineer,Mid,104702.0,GB,United Kingdom,2022,Kaggle DS Salaries,UK,2022,,,,,
Kaggle DS,Data Engineer,Data Engineer,Mid,91614.0,GB,United Kingdom,2022,Kaggle DS Salaries,UK,2022,,,,,
Kaggle DS,Data Engineer,Data Engineer,Mid,65949.0,ES,Spain,2022,Kaggle DS Salaries,ES,2022,ES,2022.0,31291.447190961928,0.7363,89568.11082439224
Kaggle DS,Data Engineer,Data Engineer,Mid,87932.0,GR,Greece,2022,Kaggle DS Salaries,GR,2022,,,,,
Kaggle DS,Machine Learning Engineer,ML Engineer,Senior,189650.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Machine Learning Engineer,ML Engineer,Senior,164996.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Analyst,Data Analyst,Mid,43966.0,GR,Greece,2022,Kaggle DS Salaries,GR,2022,,,,,
Kaggle DS,Data Analyst,Data Analyst,Mid,32974.0,GR,Greece,2022,Kaggle DS Salaries,GR,2022,,,,,
Kaggle DS,Data Engineer,Data Engineer,Mid,98158.0,GB,United Kingdom,2022,Kaggle DS Salaries,UK,2022,,,,,
Kaggle DS,Data Engineer,Data Engineer,Mid,78526.0,GB,United Kingdom,2022,Kaggle DS Salaries,UK,2022,,,,,
Kaggle DS,Data Scientist,Data Scientist,Senior,215300.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Engineer,Data Engineer,Mid,76940.0,GR,Greece,2022,Kaggle DS Salaries,GR,2022,,,,,
Kaggle DS,Data Engineer,Data Engineer,Senior,209100.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Engineer,Data Engineer,Senior,154600.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Engineer,Data Engineer,Senior,180000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,ML Engineer,ML Engineer,Entry,21983.0,PT,Portugal,2022,Kaggle DS Salaries,PT,2022,PT,2022.0,25282.670562090418,0.5949,36952.42897966045
Kaggle DS,Data Engineer,Data Engineer,Senior,80000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Machine Learning Developer,ML Engineer,Mid,78791.0,CA,Canada,2022,Kaggle DS Salaries,CA,2022,,,,,
Kaggle DS,Director of Data Science,Data Manager,Executive,196979.0,CA,Canada,2022,Kaggle DS Salaries,CA,2022,,,,,
Kaggle DS,Machine Learning Engineer,ML Engineer,Mid,120000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Computer Vision Engineer,Computer Vision Engineer,Entry,125000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,NLP Engineer,NLP Engineer,Mid,37236.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Engineer,Data Engineer,Senior,105000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Lead Machine Learning Engineer,ML Engineer,Senior,87932.0,DE,Germany,2022,Kaggle DS Salaries,DE,2022,DE,2022.0,51762.25454401813,1.2181,72187.83351120597
Kaggle DS,Business Data Analyst,Data Analyst,Mid,18442.0,IN,India,2022,Kaggle DS Salaries,IN,2022,,,,,
Kaggle DS,Data Scientist,Data Scientist,Mid,31615.0,IN,India,2022,Kaggle DS Salaries,IN,2022,,,,,
Kaggle DS,Machine Learning Infrastructure Engineer,ML Engineer,Mid,58255.0,PT,Portugal,2022,Kaggle DS Salaries,PT,2022,PT,2022.0,25282.670562090418,0.5949,97924.0208438393
Kaggle DS,Financial Data Analyst,Data Analyst,Entry,100000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Engineer,Data Engineer,Mid,54957.0,DE,Germany,2022,Kaggle DS Salaries,DE,2022,DE,2022.0,51762.25454401813,1.2181,45116.985469173305
Kaggle DS,Data Scientist,Data Scientist,Entry,18442.0,IN,India,2022,Kaggle DS Salaries,IN,2022,,,,,
Kaggle DS,Principal Data Scientist,Data Scientist,Senior,162674.0,DE,Germany,2022,Kaggle DS Salaries,DE,2022,DE,2022.0,51762.25454401813,1.2181,133547.32780559888
Kaggle DS,Data Engineer,Data Engineer,Entry,120000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Research Scientist,Research Scientist,Senior,144000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Scientist,Data Scientist,Senior,104890.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Engineer,Data Engineer,Senior,100000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Scientist,Data Scientist,Senior,140000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Analyst,Data Analyst,Mid,135000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Analyst,Data Analyst,Mid,50000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Scientist,Data Scientist,Senior,220000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Scientist,Data Scientist,Senior,140000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Scientist,Data Scientist,Mid,183228.0,GB,United Kingdom,2022,Kaggle DS Salaries,UK,2022,,,,,
Kaggle DS,Data Scientist,Data Scientist,Mid,91614.0,GB,United Kingdom,2022,Kaggle DS Salaries,UK,2022,,,,,
Kaggle DS,Data Scientist,Data Scientist,Senior,185100.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Machine Learning Engineer,ML Engineer,Senior,220000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Scientist,Data Scientist,Mid,200000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Scientist,Data Scientist,Mid,120000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Machine Learning Engineer,ML Engineer,Senior,120000.0,AE,UAE,2022,Kaggle DS Salaries,OTHER,2022,,,,,
Kaggle DS,Machine Learning Engineer,ML Engineer,Senior,65000.0,AE,UAE,2022,Kaggle DS Salaries,OTHER,2022,,,,,
Kaggle DS,Data Engineer,Data Engineer,Executive,324000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Engineer,Data Engineer,Executive,216000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Engineer,Data Engineer,Senior,210000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Machine Learning Engineer,ML Engineer,Senior,120000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Scientist,Data Scientist,Senior,230000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Scientist,Data Scientist,Entry,100000.0,DZ,DZ,2022,Kaggle DS Salaries,OTHER,2022,,,,,
Kaggle DS,Data Scientist,Data Scientist,Mid,100000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Applied Machine Learning Scientist,ML Engineer,Entry,31875.0,CZ,Czechia,2022,Kaggle DS Salaries,CZ,2022,CZ,2022.0,29470.721586139083,0.6935,45962.50901225667
Kaggle DS,Head of Data,Data Manager,Senior,200000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Principal Data Analyst,Data Analyst,Mid,75000.0,CA,Canada,2022,Kaggle DS Salaries,CA,2022,,,,,
Kaggle DS,Data Scientist,Data Scientist,Mid,35590.0,PL,Poland,2022,Kaggle DS Salaries,PL,2022,PL,2022.0,19372.564761262616,0.4559,78065.36521166922
Kaggle DS,Machine Learning Developer,ML Engineer,Senior,78791.0,CA,Canada,2022,Kaggle DS Salaries,CA,2022,,,,,
Kaggle DS,Data Scientist,Data Scientist,Senior,100000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Machine Learning Scientist,ML Engineer,Mid,153000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Engineer,Data Engineer,Entry,58035.0,DE,Germany,2022,Kaggle DS Salaries,DE,2022,DE,2022.0,51762.25454401813,1.2181,47643.87160331664
Kaggle DS,Data Scientist,Data Scientist,Senior,165000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Research Scientist,Research Scientist,Senior,93427.0,FR,France,2022,Kaggle DS Salaries,FR,2022,FR,2022.0,42094.95209717401,0.9906,94313.54734504341
Kaggle DS,Data Scientist,Data Scientist,Entry,52396.0,CA,Canada,2022,Kaggle DS Salaries,CA,2022,,,,,
Kaggle DS,Machine Learning Engineer,ML Engineer,Senior,62651.0,NL,Netherlands,2022,Kaggle DS Salaries,NL,2022,NL,2022.0,61016.74796733178,1.4358,43634.90736871431
Kaggle DS,Head of Data,Data Manager,Mid,32974.0,EE,Estonia,2022,Kaggle DS Salaries,EE,2022,EE,2022.0,29437.67063424128,0.6927,47602.13656705645
Kaggle DS,Data Scientist,Data Scientist,Entry,40000.0,MY,Malaysia,2022,Kaggle DS Salaries,OTHER,2022,,,,,
Kaggle DS,Machine Learning Engineer,ML Engineer,Mid,87425.0,AU,Australia,2022,Kaggle DS Salaries,OTHER,2022,,,,,
Kaggle DS,Data Engineer,Data Engineer,Senior,115000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Scientist,Data Scientist,Entry,86703.0,AU,Australia,2022,Kaggle DS Salaries,OTHER,2022,,,,,
Kaggle DS,Applied Machine Learning Scientist,ML Engineer,Mid,75000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Research Scientist,Research Scientist,Mid,64849.0,AT,Austria,2022,Kaggle DS Salaries,AT,2022,AT,2022.0,54052.41270980092,1.2719,50985.92656655397
Kaggle DS,Research Scientist,Research Scientist,Entry,120000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Applied Data Scientist,Data Scientist,Mid,157000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Computer Vision Software Engineer,Computer Vision Engineer,Entry,150000.0,AU,Australia,2022,Kaggle DS Salaries,OTHER,2022,,,,,
Kaggle DS,Business Data Analyst,Data Analyst,Mid,70912.0,CA,Canada,2022,Kaggle DS Salaries,CA,2022,,,,,
Kaggle DS,Data Engineer,Data Engineer,Entry,65000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Machine Learning Engineer,ML Engineer,Senior,71444.0,IE,Ireland,2022,Kaggle DS Salaries,IE,2022,IE,2022.0,109108.58535542423,2.5675,27826.290165530674
Kaggle DS,Data Analytics Engineer,Data Analyst,Entry,20000.0,PK,Pakistan,2022,Kaggle DS Salaries,OTHER,2022,,,,,
Kaggle DS,Data Scientist,Data Scientist,Mid,48000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Science Manager,Data Scientist,Senior,152500.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
